bootstrap_rep,aitchison_median,aitchison_p95,U75_median_pp,U95_median_pp
334,3.6724455651238044,5.977499058523015,1.1640599580914537,1.860231877171497
335,3.6628142031228754,5.934257284874074,1.16590514329273,1.8537584059082997
336,3.6805264337751975,5.956341789472353,1.168484354960293,1.8667085278672169
337,3.647231478992041,5.943564270147117,1.1722198561050827,1.8616528613411658
338,3.6465593625006574,5.978456778286119,1.1752622770249292,1.8738455374350358
339,3.6619059627229253,5.945209603384715,1.1614330674652984,1.849652885097091
340,3.6468044459991096,5.9846612598560105,1.1677989475628556,1.8508565638896524
341,3.658352113412566,5.973926439520675,1.1674301986986761,1.845075926441437
342,3.6725983059569485,6.010600676677322,1.1688335755886436,1.8702065190367847
343,3.686951426001926,5.95939407542997,1.1804992013133595,1.8840370366274133
344,3.6794906074627964,5.959175912710239,1.162228167698372,1.855507506855096
345,3.6427908895979746,5.9839887876860045,1.1666255508971433,1.8576960803981035
346,3.666547114303861,5.9882304973427765,1.1615686409638784,1.8548986034726043
347,3.656859539689719,5.9379860340980155,1.1668866832408011,1.8349383966306245
348,3.639069038803732,5.957726814682386,1.176139527146344,1.8629402958927754
349,3.6545860550234264,5.993802576519759,1.1707768976377322,1.8544079906733972
350,3.640374019474002,5.972478387219155,1.1595257539853672,1.839122313437898
351,3.6282757996839696,5.924128793359084,1.1726647341357876,1.876049407386478
352,3.6584978579890164,5.994356583556155,1.1634579888569225,1.8727525144303958
353,3.6704433042425437,6.001458922413191,1.156882218061668,1.8481357518940786
354,3.653980568140983,5.922447952487536,1.1675923126545364,1.838254548160216
355,3.6821271880508237,5.96902488649711,1.1612546958351788,1.8441869354962859
356,3.662332406531141,5.935148297366296,1.161354133709053,1.8370591019069864
357,3.666726125227587,5.949482642181439,1.166180312108183,1.8634765933130886
358,3.6498857615416096,5.976098618070196,1.1743325396020374,1.8511387277209121
359,3.6318216716980003,5.9253706209309405,1.16001465325038,1.86944320581559
360,3.64347139151412,5.993564513418425,1.1713178182926556,1.858562649419187
361,3.6631567368444826,5.975993283649276,1.1729141551582625,1.8494494084556508
362,3.647952857295208,5.977800780500802,1.1632509049264836,1.859981518671411
363,3.6485763881598783,5.9448639707295134,1.1579883410644647,1.8461892965874702
364,3.700615507757389,5.97314879485046,1.1691567032555215,1.8451520783726418
365,3.6772257587863018,5.996877766562168,1.1654663191433112,1.8555871857830917
366,3.6744556350787763,5.950083719748631,1.1640302331997172,1.8653522406707468
367,3.653479501789453,5.944708497906381,1.1653956777690457,1.8735733290673018
368,3.6573245577665032,5.968108417171869,1.1653655913708243,1.867946491536082
369,3.627027179594972,5.915103631731849,1.1672634911405682,1.8723792217227853
370,3.700916196650998,6.014216587931547,1.166239502132816,1.839376824622295
371,3.6766871910057337,5.975326122970202,1.1724491845859641,1.8594182515845938
372,3.6808183399869536,6.002521260406124,1.1588163291632025,1.8553145843899346
373,3.67358052176055,5.968051229375993,1.1590327308364454,1.834827067394398
374,3.6363104810448537,5.976039045795622,1.1602725211913645,1.8678909281721872
375,3.6567093105032797,5.9250189225399135,1.1609358029338104,1.8435715626639348
376,3.650246352973538,5.975023905896915,1.1686008322851844,1.8464340479156651
377,3.6487278886613486,5.93386372697021,1.1631260281831752,1.853825526169528
378,3.6422155207461393,5.942158570555776,1.1688003715037463,1.8570572715261253
379,3.607618894116368,5.893635937589433,1.1580872460665166,1.86433399357225
380,3.627048805671738,5.934544211357109,1.1626144174740758,1.8735189158969159
381,3.664801827191453,5.963970231063154,1.1552891803346461,1.8493651486003655
382,3.621808669559418,5.926359836993817,1.161330185500647,1.8591726763616283
383,3.656599205908744,5.955123594524367,1.1622474555099782,1.8659933272891571
384,3.623910682322279,5.898339878029914,1.164008145017359,1.8525110968084686
385,3.6803585788434314,5.990773388455768,1.1658798868353042,1.860451070056036
386,3.6426479361698636,5.907871757452068,1.1617187003381617,1.8514003928401728
387,3.701779363281434,6.010470100677672,1.1700348300167223,1.85317044575647
388,3.7208489873204837,5.983851223676245,1.1721391626848534,1.8655341441270514
389,3.6885840980652933,6.00353338946724,1.1684659000250537,1.8522496916439117
390,3.649579748794098,5.939669696450267,1.1635725247562383,1.8510976142925577
391,3.6137072129251115,5.949779029838386,1.1629257510027147,1.8511283822753515
392,3.67176837445633,5.993869432593386,1.161081330434678,1.8572057108776132
393,3.64324802959999,5.932919046155864,1.1669667784022797,1.8499484085954476
394,3.649631462972059,5.938518496885012,1.164866971837368,1.8581602452869714
395,3.639259282975699,5.950589132404817,1.1608501624616459,1.8541154930494426
396,3.65589648822991,5.933611044512653,1.1575609935795446,1.832471317725446
397,3.692501929254252,5.982885125139585,1.1710946287818482,1.837327248944792
398,3.6748519310764145,5.952640649581225,1.1646057857040981,1.8406895917769583
399,3.67523528687297,6.002730198659983,1.1638496630079065,1.847869624682087
400,3.693117119630847,5.949264583958852,1.1713925150073283,1.849556816862738
401,3.664870505631264,5.908968544579281,1.1583709932204949,1.837823597364045
402,3.680936737632098,5.946276179720611,1.1650108866191997,1.8533422043598375
403,3.6629655640260252,6.0049649787142165,1.1609658143695762,1.8534319416047174
404,3.62756582068835,5.977868176781067,1.1732572115161544,1.8681135621342646
405,3.6764854530915945,5.958057996168823,1.1635580461287556,1.8433675515407033
406,3.659866473463775,5.926074675148008,1.1606350494659519,1.8480864948143008
407,3.6203508818589607,5.9519262127616415,1.165717680301424,1.8590668903722736
408,3.669121342208224,5.989325216101439,1.1665695817613941,1.8590855008817524
409,3.633673815697149,5.950262489887951,1.170009470047733,1.8822498885660448
410,3.6362761464828632,5.925655386649496,1.1602020055052755,1.848851539026327
411,3.6828557852605424,5.948643004161923,1.1566755788456937,1.8604520149586783
412,3.652699114021774,5.983133803867747,1.167493657090044,1.849494810095802
413,3.6874484204258393,5.935616201423492,1.1689164615019068,1.8465720067553006
414,3.6989636974918794,5.954003450654801,1.1688097336369752,1.8396629025287776
415,3.5827252949815325,5.937212863302862,1.1572386394408753,1.8606950609507447
416,3.6017694504029847,5.919071969396703,1.1666408693876669,1.843227145554047
417,3.68346970639609,5.967340431023834,1.1629506119839577,1.8434396533714317
418,3.665952074646425,5.943595860799829,1.1703054699890694,1.8324629187035808
419,3.6472000501633275,5.9285290737788126,1.168787559207344,1.870793248522062
420,3.6650441903648243,5.9800618528214615,1.1676838356506494,1.854213593047744
421,3.663597141060059,5.952845682568555,1.1572848993418816,1.8569245040077949
422,3.6096378982623536,5.927259621409595,1.1673832549992684,1.8380575829683248
423,3.6197551617268346,5.938801822470991,1.1662258867450992,1.8655558176113427
424,3.6672673173010604,5.969951399541263,1.167167151690916,1.8694138548247792
425,3.5989198247386556,5.9119312961667845,1.1621785378067928,1.840618102904342
426,3.6863688349420043,5.975104758861287,1.1654008552615882,1.8338777330907385
427,3.6757628374209736,5.966388694365857,1.1729274177805609,1.8575962035547464
428,3.6749889855283557,5.974888254847197,1.171662313405534,1.8462753328505548
429,3.6360807159494732,5.96065976881884,1.1771128754601543,1.829837791295109
430,3.635884622140345,5.907407995672112,1.1686868365642367,1.8510407734697742
431,3.6763447658732646,5.9670178300067285,1.165049422529028,1.8504585905561974
432,3.6667389372151247,5.937355281505176,1.1670607098761574,1.8516777436609522
433,3.6707008537816193,5.973479743460331,1.1654893751189825,1.8706127259282104
434,3.6612470924151865,5.955699033365359,1.1711515350729629,1.8703681194242072
435,3.70295779981455,6.005109921584983,1.1709627181706894,1.855525133263512
436,3.6580508291750364,5.96436218627308,1.1591783338456025,1.864772097725067
437,3.673899506043703,5.925452998618996,1.1604965220501076,1.8637864639272221
438,3.589579348288996,5.942499219676201,1.171822365908516,1.8400055773511923
439,3.676958837936478,5.986514423857809,1.1683936714883267,1.840420313328592
440,3.7062451540883696,5.95028806635558,1.1634733770885246,1.8501819220930935
441,3.6912536725708573,5.959727345644859,1.1588804380539277,1.855715823007418
442,3.661114499779724,5.961869453206505,1.1731904911717463,1.8663159456384397
443,3.6406312218820718,5.887769075554789,1.1652992567742455,1.8503859543599956
444,3.666147926970182,5.9773302928878005,1.1670627077304287,1.8647783568178604
445,3.6552162808175415,5.926143149119104,1.1627986058551008,1.852022722850701
446,3.6507842770849983,5.998110452176267,1.166429981862806,1.8659207516853966
447,3.6311492417581928,5.951859387521656,1.1667922566275735,1.8633400537710325
448,3.64184902469811,5.937463134274342,1.168102678108938,1.8667292442032775
449,3.6102894480304943,5.9395336289302545,1.1651621884219638,1.8490702600761373
450,3.652350692027598,5.922466043315898,1.1504391825216769,1.8340596875618005
451,3.5762342692461884,5.934085244848827,1.166483961205198,1.8470686861720411
452,3.6637708733448235,5.932768766039042,1.16467941233692,1.8490081666876552
453,3.666007794035947,5.965350300983593,1.1630215900932903,1.8695722271491817
454,3.676671656701537,5.978237433743919,1.1635820448133023,1.8646018920943257
455,3.6505631335142383,5.949559827825474,1.1759381595174236,1.8577746846495131
456,3.676990837231821,5.977158969626002,1.164866587530704,1.860301418330227
457,3.6404426416307367,5.919950719392379,1.1675212179616483,1.8601213799707774
458,3.667038752801499,5.989506593967345,1.1634250902716956,1.853289049906862
459,3.618294790639837,5.919277035565319,1.1680298706071541,1.8560112437777292
460,3.6895502885661053,5.963301513861176,1.168950258036427,1.8534666620365696
461,3.6583121588510763,5.9490499093666305,1.1674706776003654,1.8504598134930574
462,3.6173638362290466,5.980593073608141,1.160433731232914,1.8561429305881565
463,3.6238394231674937,5.917410482992554,1.1634104596517294,1.8475884144473067
464,3.591254436429954,5.948334762283637,1.1647252771155756,1.8441968522798216
465,3.663901699524212,5.9769454637632276,1.1725417441717156,1.8633537114989065
466,3.635605751303398,5.976236384063894,1.1572500688452745,1.8717161526885766
467,3.6701724243568545,5.939481232349611,1.169303160235176,1.8483938841367522
468,3.613056982194494,5.971683229767797,1.1545860599037447,1.8671739086299795
469,3.63732959424904,5.8954711290971265,1.1687669635795483,1.847711139428796
470,3.6306203803380517,5.933249773871415,1.1595966357790173,1.8537588435675818
471,3.6460731698896045,6.00664437066661,1.1653765574461386,1.8480572112483942
472,3.704899022353558,5.9943765311643755,1.165486498874861,1.8460827647970208
473,3.6656211988025698,5.972509592966743,1.173002508623451,1.8505143179539512
474,3.661075322412125,5.970697537659056,1.1619793269883354,1.8423295399377353
475,3.634102330031232,5.936044021923129,1.1630951611125886,1.8586603327604974
476,3.680945915291729,5.9408622044064066,1.1695931656091991,1.8572485521047415
477,3.663298367143622,5.9346871293943035,1.1611571516377974,1.8705046191754984
478,3.6775649073010768,5.9508986978498175,1.1720620625705847,1.8467836645522713
479,3.5968385222459514,5.943052634587785,1.160030756114733,1.830844057539732
480,3.7027165131913966,5.969540657150362,1.1788240723807182,1.8523716305356555
481,3.643837606485551,5.919439163334886,1.1679057503287358,1.8538562240894898
482,3.574251729022795,5.946894637470422,1.158269100831844,1.862057756473428
483,3.665681247509894,5.937382083595476,1.1641402755363828,1.8409858803866368
484,3.64682575368367,5.926243174034755,1.1701086984955502,1.8713632233764441
485,3.620841095984816,5.945392688700741,1.1652384516148495,1.873166127693259
486,3.6596594557339692,6.002902670479002,1.167859587509911,1.8611266282702452
487,3.6536121782916378,6.009719641454984,1.1566207630039311,1.8429216395241075
488,3.592564180518539,5.961356285764287,1.164858140183996,1.8547164395198665
489,3.6791377119282345,5.929694315812313,1.1649199880915289,1.845289923552035
490,3.660042735808235,5.9580809265365335,1.1698867343155208,1.8628193139896028
491,3.630302585339503,5.967187042073858,1.1644969069222173,1.8458144150502083
492,3.6369832832074303,5.963294809688643,1.1597064375209802,1.8471187803856295
493,3.644246347251072,5.946277356274484,1.1680884748249523,1.8629211126311176
494,3.6948317937412587,5.995584899572543,1.1678292335218483,1.8632356123650087
495,3.6449315375681106,5.900457472711106,1.168335329858508,1.8614445653203113
496,3.604925077521637,5.96000611129176,1.1727435144760592,1.86666602094121
497,3.6645424152148554,5.992315424874194,1.166701922982586,1.8686689544987845
498,3.6481440844868662,5.936711135753187,1.1584232092074913,1.8573450583331579
499,3.6171417077019923,5.977169623293273,1.1707871948189716,1.8605838941972497
500,3.66251138267282,5.970785544841602,1.1691144721631375,1.859448527956252
501,3.6523703164330583,5.935798659961259,1.1656683734406403,1.8569785860937746
502,3.6788380297098633,5.9637268101723455,1.164014393686138,1.8561735427032837
503,3.693981784318294,5.948852920349202,1.1703119016882342,1.8693239425572559
504,3.6274158689197114,5.969724614304979,1.1604991459351137,1.855159805859401
505,3.7075992139535954,5.998395951232571,1.1623418546369109,1.8531062089872852
506,3.6497820658343767,5.929065822730931,1.1607257843597263,1.8369165432953096
507,3.6398493326586085,5.966772062970196,1.1639855988249412,1.8393057875817078
508,3.640689998509579,5.8961125571045905,1.1655159335433103,1.8509087479354425
509,3.6816884269827614,5.9506261681984975,1.1673243546685166,1.8718974655553406
510,3.6839300290959662,5.987652865710671,1.1659661382448117,1.8532667220958428
511,3.6331247854911193,5.947951460909253,1.1678205643391952,1.8690342373088078
512,3.660061157910017,5.944605800368769,1.1634540831146358,1.8401023302101955
513,3.6871524234609616,5.9636735678703445,1.174379166703933,1.877341245006956
514,3.687875748760327,5.964476712484226,1.1731776430826681,1.8306884541909212
515,3.6174234923380038,5.969299918093052,1.1516873641429262,1.8509668418473164
516,3.6167016727768533,5.9849790816356405,1.171282719570888,1.849576944954336
517,3.645044759593603,5.963776636682022,1.1594616161503093,1.864927254363041
518,3.6919476520716117,5.996322024739806,1.1653148739040324,1.8657736806962824
519,3.632320621000004,5.963021622388753,1.166866954944457,1.8700610800942479
520,3.662334770869209,5.924080928987836,1.1562009537922753,1.8680722494123612
521,3.6541166410134025,5.968157000950306,1.1631580152273115,1.8445697920200472
522,3.639581557106679,5.916976733628922,1.1674858565980455,1.8402692907539695
523,3.6690866314765334,5.969394725602306,1.160838213221789,1.8584619863325793
524,3.674577127332715,5.98860866981547,1.1639599737112005,1.845492321273111
525,3.6589125746383835,5.944744117268266,1.1656824447413032,1.873354625637746
526,3.655644077683494,5.962535900176416,1.1706303543783216,1.861053593379899
527,3.61159497251612,5.874479862902484,1.1635553944228088,1.8581051066758594
528,3.670551922417618,5.951312779351676,1.1550140923595034,1.839403646982401
529,3.6638146921265236,5.96721137137457,1.1596268780134107,1.8490312838516694
530,3.64372331988008,5.947172210674563,1.1718785466195145,1.8462397633673104
531,3.694910684549632,5.958385465256905,1.1654219865342283,1.856360721657917
532,3.6743077956352965,5.982060545365048,1.1720969579114384,1.85370783305325
533,3.6628135570430667,5.921291690637975,1.163326638347275,1.8627281792412265
534,3.659777266501357,5.94239417064907,1.1642255831155321,1.8576443800732123
535,3.576894056043816,5.913129417170529,1.1579816768611675,1.8660135921230692
536,3.629766434035914,5.917196915595361,1.1600360845893167,1.8698797572359864
537,3.680877307811982,5.943938270322982,1.173182990261902,1.852345991875559
538,3.679404077012402,5.997840181046583,1.160289612048107,1.8212787869679907
539,3.657519751647146,5.942538757145866,1.1605748682494947,1.8723728137347502
540,3.627119192307278,5.945595468477681,1.173966824400801,1.8522961687601804
541,3.6249897170646515,5.911016890881703,1.1696027243201372,1.8557094352549237
542,3.6584389851949863,5.964956978986178,1.156334830205379,1.8603519845886842
543,3.648396567891631,5.94443732616767,1.167948846182799,1.8560533858446875
544,3.6880597070678043,5.993338950891272,1.1734282934638558,1.864048765452869
545,3.6686739552072507,5.914206470107305,1.1620259484552626,1.8626086982391619
546,3.696296628327625,5.996928182457177,1.162087215083766,1.8472933611253353
547,3.6761167933207948,5.96653252302846,1.1724518308496341,1.836513529302088
548,3.675398910823053,5.956553758328872,1.1596889388531966,1.8578702320888483
549,3.654531700820264,5.96787102963486,1.1679233497222679,1.863626191693698
550,3.6206601795506206,5.904423877885895,1.1598597824477817,1.833227761499632
551,3.692192909350455,6.007609493949939,1.1704609076670298,1.8633581084700075
552,3.632351959072925,5.966887930840204,1.158346134162017,1.8605454204108443
553,3.638729056234562,6.001412819844103,1.1664077386073668,1.853332386160892
554,3.6291126714551933,5.969457141901827,1.1696795618349207,1.8557947876922256
555,3.6750993970066066,5.956793362524192,1.1615847788195284,1.8496666564885753
556,3.7099103827728355,5.97443100206866,1.1585814378997874,1.832004093467794
557,3.6129891474358495,5.927241555842501,1.1592314472424743,1.862820004226126
558,3.6450215783117814,5.944297308476291,1.1710065877552458,1.8494484515055596
559,3.6487790436370195,5.9508863936961225,1.1644508255209938,1.8682014179264503
560,3.676782639964413,5.94195683184015,1.1614493268519068,1.8589615631395215
561,3.6758860148155157,5.937278711353519,1.1770979228199208,1.868601542895468
562,3.609187892197358,5.96933052874464,1.158824269466523,1.8734789047355696
563,3.6025921446969513,5.968203899055199,1.165779123701998,1.869246615883729
564,3.6139838639196546,5.934328301660793,1.1677546859203285,1.8421743419418584
565,3.6526668982590804,5.998484456246456,1.168375950177396,1.8421448127749027
566,3.658821323834068,5.985394414579054,1.1671548578282736,1.8577614290407714
567,3.6901115219073444,5.968321189751031,1.1673852412163042,1.8417224235131515
568,3.669629694373125,5.964154874760079,1.1681010265173994,1.8686900670997164
569,3.588617339340326,5.9336517580011785,1.147541652139875,1.8532734728102502
570,3.667803514936068,5.945361241737393,1.1743891817040146,1.8818739086529863
571,3.703533772286641,5.9395363706480335,1.1691995902450878,1.8457048565429304
572,3.6347387301514273,5.909784233880479,1.1587884534942916,1.8568079544154934
573,3.642140175793698,5.96051719954426,1.1665654214429844,1.8582242741491282
574,3.692745755250088,6.024501392015709,1.1670509759109033,1.874389403752887
575,3.631355728521233,6.007368064374311,1.167527498092393,1.8603698940988243
576,3.663181338759853,5.9618955096351005,1.1553377492862675,1.864519789548508
577,3.654501657818659,6.03462715458943,1.164341871374119,1.831859025098685
578,3.6591240070383955,5.955478964160424,1.1640337355176653,1.8682317939635262
579,3.6703995800626275,5.961629843992837,1.1660224187818309,1.8554828686359786
580,3.6685674931601455,5.937259002181521,1.1731029540556626,1.850237677518907
581,3.630880467596703,5.94324008760753,1.1622549845916466,1.8671238321336563
582,3.6582663484146667,5.962396620287154,1.1616577352870534,1.8349361164422353
583,3.65515298337858,5.927939443772028,1.1656916311449774,1.855116542942345
584,3.7123859819778433,5.973619005196317,1.161584828626515,1.8732771222898337
585,3.6410052177956964,5.939863618405933,1.1633369458215146,1.8639305950977039
586,3.645034012433924,5.955943443390118,1.160331710860122,1.8639591694778135
587,3.65555621416213,5.9481332752868346,1.1719244347839992,1.856751554324891
588,3.69550049730036,5.963616034377379,1.167506302771146,1.8628905045276987
589,3.6311127484409735,5.940036836896376,1.1635484703083796,1.8446591549071991
590,3.639962917856152,5.984082171474309,1.1758103660026875,1.853190515640294
591,3.669710517277628,5.988806271182603,1.165437253520721,1.8552395496915213
592,3.6661561950509336,5.955800609065419,1.1680805292839413,1.8600252655133118
593,3.6905415054327357,5.972811803012078,1.1675937819083635,1.851252435776403
594,3.663406235913892,5.984760928563517,1.1724439116106156,1.8548907880199095
595,3.668594386466814,5.94316976180422,1.161569804619213,1.8766441381669177
596,3.6362326911281224,5.93419592476044,1.171923586597312,1.8519531635525461
597,3.6605102204570366,5.948812218652394,1.1614089255149307,1.8654496785944525
598,3.628833211400907,5.961936187467487,1.1643003914559764,1.8617862668351928
599,3.6857910946603294,6.011309203012048,1.1667136498791093,1.8779212118152784
600,3.670273884099942,6.002896314428563,1.1768638955304467,1.8567432693241208
601,3.6456293718048167,5.929075361115897,1.1669710965921913,1.8483675152173622
602,3.715522489536077,5.985710519928786,1.1681701458738307,1.8569128347184374
603,3.6437627991329062,5.9629170131059706,1.162943334529195,1.849684281160045
604,3.644831981981939,5.941222331522198,1.172241047995304,1.8618158323335203
605,3.6131035989325704,5.934868395689238,1.1649788994498622,1.870537856734333
606,3.653114166054806,5.91513600537763,1.1665783442236333,1.842861194039433
607,3.6314187434141094,5.944927084747651,1.1586002897020107,1.8573976208062617
608,3.648207074646019,5.9599782268473875,1.167857279392551,1.86167405411427
609,3.610645653892478,5.950024596401197,1.168260773269072,1.8543987809238658
610,3.603022468556206,5.931212869732215,1.1595915614309233,1.8353425270545067
611,3.6530049723271665,5.9562405134864855,1.164114085136418,1.8562490723068192
612,3.646899963223019,5.92238741980339,1.1692642401849105,1.834213324647775
613,3.6713712812139296,6.013592859741032,1.1683971827138617,1.862801843655935
614,3.6526603428105666,5.946199359580196,1.1690843558861004,1.8757020792087453
615,3.6339383280740414,5.961462767088131,1.1663942624126762,1.8433429519658837
616,3.6251561453234737,5.87514504007118,1.1683836823929805,1.8472021936687415
617,3.5976739104552644,5.946011460283868,1.1615696205996193,1.8550661245348987
618,3.6714103038122756,5.942803903146248,1.1699430567488127,1.8572817094689542
619,3.549476450426329,5.881913568073346,1.1642082677322034,1.8571781860807541
620,3.6790975178997845,6.010514049548082,1.172601859557263,1.8515437072956291
621,3.6196278106323594,5.965487016184943,1.1689916093914756,1.8498755945303533
622,3.614215900840155,5.962542424822186,1.1545361623063939,1.8473259048599977
623,3.6708570696081795,5.92911012448196,1.1620063615455951,1.848925881033682
624,3.65142907871075,5.966938709716802,1.158267540652901,1.8611721050921668
625,3.674553096465409,5.9328995057778275,1.1642776003715398,1.8607705824541787
626,3.6540167537835204,5.975745630451804,1.1613635528192994,1.8461428273396088
627,3.6127379811026166,5.937954577050052,1.1572325260944227,1.8835229041261523
628,3.6150290463068933,5.959104401573448,1.1615734280608465,1.8611413188636128
629,3.6943829987674937,5.9314129707583705,1.1695149351111032,1.8404172882105814
630,3.6923886092205964,5.989899578760707,1.1653436579539949,1.85310797023287
631,3.6119916481644667,5.939062444970074,1.1597311213989432,1.8598777301204044
632,3.620162714496978,5.942250039828114,1.1757834597829464,1.8417926226301948
633,3.671913974814812,5.971129907307412,1.1582636107383952,1.830252945447885
634,3.680153039222602,5.997171681163335,1.1653508502903271,1.8481425611034057
635,3.591708713343577,5.91957183855101,1.1630437991176295,1.8543031447505844
636,3.6319053042163576,5.94644410689202,1.1681371458411716,1.8774079028269524
637,3.651368914374722,5.95521536709526,1.1690062416405969,1.866969874435394
638,3.6311592781852795,5.956975389912696,1.1604063827375453,1.8638350504826944
639,3.6702875468609704,5.973922018411281,1.1717651598336307,1.8653422414016854
640,3.6197064205189333,5.942580924558966,1.174724200337685,1.8570743387539255
641,3.684563502197979,5.942959352456689,1.1659596935216603,1.873496738315272
642,3.674267089968405,5.95123290251492,1.1687297893569355,1.8415242160239864
643,3.6739728364923576,5.9728933092168175,1.1604680646132373,1.8718111476853643
644,3.700280227093682,5.992972556955302,1.1726885717868596,1.8587767203514467
645,3.611848280364706,5.959023258250539,1.16353990974887,1.8521319881216987
646,3.6165982217072705,5.922625931552855,1.159949800795856,1.8649306108202093
647,3.6603045508925187,5.966203065944693,1.1700455444032754,1.8489207528862894
648,3.6517685777995346,5.930515802555532,1.1681088086950047,1.8756241816762869
649,3.6535777932202005,5.962310876456134,1.1666236969132906,1.8483280420196393
650,3.692305654182861,5.996289251111706,1.1620974167803322,1.8428982514896073
651,3.67596959454383,5.952707707973863,1.1575041881125607,1.857232195757084
652,3.694959373391024,5.991754231994431,1.1714146492797677,1.8465739995382702
653,3.6015132504402176,5.949270328051034,1.1617972195119086,1.8680306692848114
654,3.685779722135994,5.983079752168169,1.149063169889756,1.8619247789010716
655,3.6426599691762487,5.9402750165201335,1.1614500894914888,1.8415932453748258
656,3.6427728544454494,5.942557351499865,1.1721317645731324,1.8690400541873902
657,3.623937435607472,5.908515920996254,1.1653736126853316,1.8620227276970789
658,3.7020116679209143,5.996084736972805,1.1602761921519766,1.8579065065928346
659,3.6136662641816075,5.962693607165727,1.1640422354665438,1.8639662922585347
660,3.6001166296422404,5.928182102246613,1.1622796291652748,1.8573570840098688
661,3.681720956714409,5.967494594615475,1.159226923345463,1.8677113717359397
662,3.6031057099534287,5.89998335507193,1.1651394738550809,1.8596326668205623
663,3.632790143397073,5.936188020816781,1.1707092696655912,1.8588023417379855
664,3.627655847372457,5.984026358773286,1.1653026892322615,1.8683646776286156
665,3.671006664814848,5.9655281511024665,1.1634725804362234,1.8522546082104032
666,3.646234429687646,5.950642693634803,1.1630502281282513,1.8708176316463492
